3b06. Lactation milk data (milk, fat, protein, cellcount) 16/12/2020 15:42:44
917,917,2,-,-,-,-,-,-,-
917,917,3,-,-,-,-,-,-,-
917,917,4,320,1005.9,-,896.0,49.0,35.7,-
917,917,5,292,3242.2,1979.7,-,152.2,125.9,-
917,917,6,281,5433.3,2499.1,-,228.0,236.3,-
917,917,7,-,-,-,-,-,-,-
918,918,1,-,-,-,-,-,-,-
918,918,2,-,-,-,-,-,-,-
918,918,3,-,-,-,-,-,-,-
918,918,4,206,2090.4,-,-,100.1,93.7,-
918,918,5,81,1636.0,-,-,78.1,76.2,-
918,918,6,321,6922.3,3544.8,6876.7,320.7,307.7,-
921,921,1,-,-,-,-,-,-,-
921,921,2,-,-,-,-,-,-,-
921,921,3,-,-,-,-,-,-,-
921,921,4,287,2596.7,-,-,113.0,87.0,-
921,921,5,338,8144.3,3197.1,8041.6,327.4,356.5,-
921,921,6,349,10507.6,3051.2,9793.5,414.7,485.2,-
921,921,7,326,8485.8,2298.3,8085.9,394.6,289.4,-
946,946,1,-,-,-,-,-,-,-
946,946,2,-,-,-,-,-,-,-
946,946,3,389,1836.4,-,763.6,83.5,62.6,-
946,946,4,301,8962.2,3480.2,-,366.1,378.0,-
946,946,5,323,7362.1,2419.0,7212.3,290.7,312.2,-
946,946,6,63,1220.3,-,-,59.3,44.2,-
948,948,1,-,-,-,-,-,-,-
948,948,2,-,-,-,-,-,-,-
948,948,3,-,-,-,-,-,-,-
948,948,4,283,1770.0,-,-,96.1,60.8,-
948,948,5,317,8173.7,3419.2,8121.3,359.7,371.8,-
948,948,6,312,9376.4,3619.5,9350.0,395.6,436.7,-
948,948,7,393,9048.1,2930.9,7928.3,480.4,362.8,-
948,948,8,-,-,-,-,-,-,-
952,952,1,-,-,-,-,-,-,-
952,952,2,-,-,-,-,-,-,-
952,952,3,375,1346.8,-,647.8,45.4,44.9,-
952,952,4,365,8548.1,3420.9,8310.1,299.4,367.0,-
952,952,5,313,8381.5,3153.1,8320.2,305.4,381.7,-
952,952,6,301,6642.3,2231.8,-,309.5,273.7,-
952,952,7,53,1300.0,-,-,60.6,53.6,-
955,955,1,-,-,-,-,-,-,-
955,955,2,-,-,-,-,-,-,-
955,955,3,-,-,-,-,-,-,-
955,955,4,321,9761.4,3995.7,9628.4,312.2,388.8,-
955,955,5,351,10231.5,3785.5,9533.0,385.1,451.9,-
955,955,6,293,6977.7,3361.5,-,185.6,264.1,-
955,955,7,50,684.6,-,-,13.1,21.9,-
963,963,1,-,-,-,-,-,-,-
963,963,2,-,-,-,-,-,-,-
963,963,3,-,-,-,-,-,-,-
963,963,4,285,10365.1,4090.1,-,365.4,433.5,-
