3a06. Milk control report for screen/printer 16/12/2020 15:22:41
468,UK145128501468,13/12/2020 14:05:16,Ok,10.4,-,-,17.8
468,UK145128501468,13/12/2020 22:18:22,Ok,6.9,-,-,17.8
468,UK145128501468,14/12/2020 09:34:04,Ok,9.4,-,-,17.8
468,UK145128501468,14/12/2020 22:00:46,YCO,9.7,-,-,17.8
468,UK145128501468,15/12/2020 11:04:00,Ok,10.3,-,-,17.8
468,UK145128501468,15/12/2020 19:43:22,YCO,2.9,-,-,17.8
468,UK145128501468,16/12/2020 02:23:37,YCO,7.7,-,-,17.8
468,UK145128501468,16/12/2020 14:27:00,YCO,9.4,-,-,17.8
479,UK145128201479,13/12/2020 06:17:21,Ok,11.5,-,-,19.0
479,UK145128201479,13/12/2020 14:26:40,Ok,6.4,-,-,19.0
479,UK145128201479,13/12/2020 22:40:15,Ok,6.4,-,-,19.0
479,UK145128201479,14/12/2020 10:57:33,Ok,9.2,-,-,19.0
479,UK145128201479,14/12/2020 21:27:00,Ok,10.1,-,-,19.0
479,UK145128201479,15/12/2020 11:49:03,Ok,11.0,-,-,19.0
479,UK145128201479,15/12/2020 19:04:45,YCO,4.8,-,-,19.0
479,UK145128201479,16/12/2020 02:45:52,Ok,6.5,-,-,19.0
479,UK145128201479,16/12/2020 11:36:52,Ok,8.1,-,-,19.0
487,UK145128301487,13/12/2020 00:05:52,Ok,9.0,-,-,20.4
487,UK145128301487,13/12/2020 11:35:02,Ok,11.5,-,-,20.4
487,UK145128301487,13/12/2020 22:31:44,Ok,9.2,-,-,20.4
487,UK145128301487,14/12/2020 10:02:58,YCO,7.8,-,-,20.4
487,UK145128301487,14/12/2020 16:32:42,Ok,11.2,-,-,20.4
487,UK145128301487,15/12/2020 00:44:52,Ok,7.5,-,-,20.4
487,UK145128301487,15/12/2020 12:07:21,Ok,10.6,-,-,20.4
487,UK145128301487,15/12/2020 21:11:28,Ok,7.7,-,-,20.4
487,UK145128301487,16/12/2020 05:15:01,Failed,0.7,-,-,20.4
487,UK145128301487,16/12/2020 05:40:19,YCO,3.3,-,-,20.4
487,UK145128301487,16/12/2020 13:05:53,Ok,10.2,-,-,20.4
493,UK145128201493,13/12/2020 00:51:46,Ok,12.7,-,-,21.3
493,UK145128201493,13/12/2020 11:42:42,Ok,10.3,-,-,21.3
493,UK145128201493,13/12/2020 23:47:33,Ok,10.6,-,-,21.3
493,UK145128201493,14/12/2020 06:08:41,Failed,0.9,-,-,21.3
493,UK145128201493,14/12/2020 07:04:07,YCO,2.0,-,-,21.3
493,UK145128201493,14/12/2020 12:49:16,YCO,4.9,-,-,21.3
493,UK145128201493,15/12/2020 00:18:44,Ok,13.2,-,-,21.3
493,UK145128201493,15/12/2020 11:12:05,Ok,9.4,-,-,21.3
493,UK145128201493,15/12/2020 18:44:37,Ok,6.4,-,-,21.3
493,UK145128201493,16/12/2020 01:44:53,Ok,5.6,-,-,21.3
493,UK145128201493,16/12/2020 11:19:44,Ok,9.9,-,-,21.3
497,UK145128601497,13/12/2020 09:40:00,Ok,9.3,-,-,21.6
497,UK145128601497,13/12/2020 17:13:09,Failed,0.0,-,-,21.6
497,UK145128601497,13/12/2020 21:35:53,Ok,10.0,-,-,21.6
497,UK145128601497,14/12/2020 04:08:27,YCO,4.3,-,-,21.6
497,UK145128601497,14/12/2020 11:17:13,YCO,6.1,-,-,21.6
497,UK145128601497,14/12/2020 21:06:34,Ok,9.3,-,-,21.6
497,UK145128601497,15/12/2020 03:53:55,YCO,5.2,-,-,21.6
497,UK145128601497,15/12/2020 11:23:44,Ok,6.9,-,-,21.6
497,UK145128601497,15/12/2020 18:04:32,Ok,6.1,-,-,21.6
497,UK145128601497,16/12/2020 00:52:55,Ok,6.2,-,-,21.6
497,UK145128601497,16/12/2020 07:12:10,Ok,5.2,-,-,21.6
504,UK145128601504,13/12/2020 09:33:37,Ok,8.4,-,-,15.9
504,UK145128601504,13/12/2020 18:42:56,Ok,5.7,-,-,15.9
504,UK145128601504,14/12/2020 08:24:05,Ok,8.1,-,-,15.9
504,UK145128601504,14/12/2020 19:39:04,Ok,8.2,-,-,15.9
504,UK145128601504,15/12/2020 06:22:58,Ok,8.0,-,-,15.9
504,UK145128601504,15/12/2020 15:36:48,Ok,5.0,-,-,15.9
504,UK145128601504,15/12/2020 23:55:45,Ok,5.9,-,-,15.9
504,UK145128601504,16/12/2020 10:48:59,Ok,7.9,-,-,15.9
511,601511,13/12/2020 09:54:06,Failed,0.7,-,-,11.2
511,601511,13/12/2020 12:37:32,YCO,5.8,-,-,11.2
511,601511,13/12/2020 16:26:22,Failed,0.2,-,-,11.2
511,601511,13/12/2020 18:35:10,Failed,1.3,-,-,11.2
511,601511,14/12/2020 02:32:43,YCO,4.6,-,-,11.2
511,601511,14/12/2020 11:09:39,Failed,1.1,-,-,11.2
511,601511,14/12/2020 17:34:57,YCO,5.6,-,-,11.2
511,601511,14/12/2020 20:22:30,Failed,0.0,-,-,11.2
511,601511,15/12/2020 03:40:44,YCO,3.8,-,-,11.2
511,601511,15/12/2020 09:32:56,YCO,2.5,-,-,11.2
511,601511,15/12/2020 18:31:43,Failed,1.8,-,-,11.2
511,601511,16/12/2020 00:46:37,YCO,5.3,-,-,11.2
511,601511,16/12/2020 06:26:35,YCO,2.5,-,-,11.2
511,601511,16/12/2020 13:49:54,YCO,3.7,-,-,11.2
516,UK145128401516,13/12/2020 00:14:42,Ok,14.3,-,-,22.5
516,UK145128401516,13/12/2020 09:48:37,Ok,9.6,-,-,22.5
516,UK145128401516,13/12/2020 23:28:26,Ok,12.2,-,-,22.5
516,UK145128401516,14/12/2020 11:32:32,Ok,11.0,-,-,22.5
516,UK145128401516,14/12/2020 20:47:15,Ok,9.4,-,-,22.5
516,UK145128401516,15/12/2020 09:04:14,Ok,11.6,-,-,22.5
516,UK145128401516,15/12/2020 19:36:30,Ok,9.6,-,-,22.5
516,UK145128401516,16/12/2020 03:33:37,Ok,7.5,-,-,22.5
516,UK145128401516,16/12/2020 10:41:54,Ok,7.0,-,-,22.5
519,UK145128701519,13/12/2020 01:28:23,Ok,10.5,-,-,27.3
519,UK145128701519,13/12/2020 09:25:44,Ok,9.7,-,-,27.3
519,UK145128701519,13/12/2020 16:41:40,Ok,8.1,-,-,27.3
519,UK145128701519,13/12/2020 23:12:55,Ok,7.3,-,-,27.3
519,UK145128701519,14/12/2020 07:45:22,Ok,10.0,-,-,27.3
519,UK145128701519,14/12/2020 19:31:26,Ok,12.7,-,-,27.3
519,UK145128701519,15/12/2020 02:09:21,Ok,7.3,-,-,27.3
519,UK145128701519,15/12/2020 09:28:13,Ok,8.6,-,-,27.3
519,UK145128701519,15/12/2020 21:26:43,Ok,13.8,-,-,27.3
519,UK145128701519,16/12/2020 08:36:08,Ok,12.5,-,-,27.3
523,UK145128401523,13/12/2020 08:35:06,Ok,10.5,-,-,24.0
523,UK145128401523,13/12/2020 18:54:03,Ok,9.9,-,-,24.0
523,UK145128401523,14/12/2020 01:37:23,Ok,6.2,-,-,24.0
523,UK145128401523,14/12/2020 12:00:14,Ok,11.0,-,-,24.0
523,UK145128401523,14/12/2020 22:41:53,Ok,11.5,-,-,24.0
523,UK145128401523,15/12/2020 10:44:25,Ok,11.6,-,-,24.0
523,UK145128401523,15/12/2020 17:16:04,Ok,5.4,-,-,24.0
523,UK145128401523,16/12/2020 00:06:31,Ok,7.0,-,-,24.0
523,UK145128401523,16/12/2020 12:09:15,Ok,12.8,-,-,24.0
524,UK145128501524,13/12/2020 03:35:50,Ok,6.9,-,-,15.6
524,UK145128501524,13/12/2020 14:18:45,Ok,10.0,-,-,15.6
524,UK145128501524,13/12/2020 21:43:27,YCO,4.3,-,-,15.6
524,UK145128501524,14/12/2020 05:19:09,YCO,7.2,-,-,15.6
524,UK145128501524,14/12/2020 13:00:34,Ok,7.7,-,-,15.6
524,UK145128501524,15/12/2020 02:53:47,Ok,11.3,-,-,15.6
524,UK145128501524,15/12/2020 10:11:53,YCO,5.0,-,-,15.6
524,UK145128501524,15/12/2020 16:16:49,Ok,5.9,-,-,15.6
524,UK145128501524,15/12/2020 22:38:15,YCO,4.7,-,-,15.6
524,UK145128501524,16/12/2020 09:04:26,YCO,4.0,-,-,15.6
531,UK145128501531,13/12/2020 06:42:26,YCO,4.9,-,-,11.0
531,UK145128501531,13/12/2020 13:23:06,YCO,3.0,-,-,11.0
531,UK145128501531,13/12/2020 16:58:31,Failed,0.4,-,-,11.0
531,UK145128501531,13/12/2020 22:24:24,YCO,3.5,-,-,11.0
531,UK145128501531,14/12/2020 07:10:44,YCO,4.3,-,-,11.0
531,UK145128501531,14/12/2020 23:04:27,YCO,4.3,-,-,11.0
531,UK145128501531,15/12/2020 07:48:05,YCO,6.1,-,-,11.0
531,UK145128501531,15/12/2020 17:05:17,YCO,4.0,-,-,11.0
531,UK145128501531,15/12/2020 23:32:44,YCO,2.7,-,-,11.0
531,UK145128501531,16/12/2020 07:37:01,YCO,4.1,-,-,11.0
531,UK145128501531,16/12/2020 12:01:23,YCO,2.0,-,-,11.0
531,UK145128501531,16/12/2020 15:06:51,Failed,1.1,-,-,11.0
532,UK145128601532,13/12/2020 06:28:03,Ok,8.7,-,-,20.1
532,UK145128601532,13/12/2020 16:53:07,Ok,9.7,-,-,20.1
532,UK145128601532,14/12/2020 02:20:39,Ok,7.8,-,-,20.1
532,UK145128601532,14/12/2020 14:02:33,YCO,3.6,-,-,20.1
532,UK145128601532,15/12/2020 05:10:04,Ok,18.0,-,-,20.1
532,UK145128601532,15/12/2020 15:20:53,YCO,6.4,-,-,20.1
532,UK145128601532,16/12/2020 01:23:18,YCO,8.4,-,-,20.1
532,UK145128601532,16/12/2020 07:23:39,Ok,8.9,-,-,20.1
535,UK145128201535,13/12/2020 02:51:49,Ok,8.8,-,-,26.0
535,UK145128201535,13/12/2020 15:55:39,Ok,14.5,-,-,26.0
535,UK145128201535,14/12/2020 01:18:51,Ok,9.1,-,-,26.0
535,UK145128201535,14/12/2020 08:02:44,Ok,7.4,-,-,26.0
535,UK145128201535,14/12/2020 17:01:31,Ok,10.3,-,-,26.0
535,UK145128201535,15/12/2020 03:22:55,Ok,11.7,-,-,26.0
535,UK145128201535,15/12/2020 15:44:49,Ok,12.9,-,-,26.0
535,UK145128201535,15/12/2020 23:28:37,Ok,8.1,-,-,26.0
535,UK145128201535,16/12/2020 10:58:27,Ok,13.3,-,-,26.0
539,UK145128601539,13/12/2020 03:47:07,Ok,7.5,-,-,27.9
539,UK145128601539,13/12/2020 10:01:55,Ok,8.5,-,-,27.9
539,UK145128601539,13/12/2020 16:11:02,Ok,6.5,-,-,27.9
539,UK145128601539,13/12/2020 22:47:41,Ok,7.2,-,-,27.9
539,UK145128601539,14/12/2020 05:25:41,Ok,5.8,-,-,27.9
539,UK145128601539,14/12/2020 11:39:50,Ok,7.7,-,-,27.9
539,UK145128601539,14/12/2020 21:16:55,Ok,12.1,-,-,27.9
539,UK145128601539,15/12/2020 04:01:34,Ok,7.6,-,-,27.9
539,UK145128601539,15/12/2020 12:16:21,Ok,10.2,-,-,27.9
539,UK145128601539,15/12/2020 18:57:56,Ok,6.8,-,-,27.9
539,UK145128601539,16/12/2020 01:07:43,Ok,7.2,-,-,27.9
539,UK145128601539,16/12/2020 07:55:13,Ok,8.3,-,-,27.9
539,UK145128601539,16/12/2020 14:09:00,Ok,7.9,-,-,27.9
557,UK145128301557,13/12/2020 01:57:25,YCO,11.7,-,-,17.5
557,UK145128301557,13/12/2020 08:28:03,YCO,2.8,-,-,17.5
557,UK145128301557,14/12/2020 07:51:16,YCO,11.1,-,-,17.5
557,UK145128301557,15/12/2020 01:52:45,YCO,10.1,-,-,17.5
557,UK145128301557,15/12/2020 10:51:04,YCO,6.1,-,-,17.5
557,UK145128301557,15/12/2020 22:44:43,YCO,9.4,-,-,17.5
557,UK145128301557,16/12/2020 14:33:27,YCO,10.7,-,-,17.5
584,UK14512821584,14/12/2020 01:56:53,YCO,7.3,-,-,15.4
584,UK14512821584,14/12/2020 19:56:47,Ok,13.2,-,-,15.4
584,UK14512821584,15/12/2020 14:39:33,Ok,12.8,-,-,15.4
584,UK14512821584,15/12/2020 22:04:13,YCO,4.0,-,-,15.4
584,UK14512821584,16/12/2020 03:26:05,YCO,3.9,-,-,15.4
948,UK145128300948,15/12/2020 16:58:51,YCO,2.3,-,-,-
952,UK145128700952,13/12/2020 05:41:13,Ok,8.8,-,-,24.7
952,UK145128700952,13/12/2020 12:26:40,Ok,6.5,-,-,24.7
952,UK145128700952,13/12/2020 19:00:18,Ok,8.1,-,-,24.7
952,UK145128700952,14/12/2020 01:30:36,Ok,6.3,-,-,24.7
952,UK145128700952,14/12/2020 08:59:13,Ok,9.1,-,-,24.7
952,UK145128700952,14/12/2020 16:09:36,Ok,6.4,-,-,24.7
952,UK145128700952,14/12/2020 22:21:41,Ok,10.2,-,-,24.7
952,UK145128700952,15/12/2020 07:27:57,Ok,10.3,-,-,24.7
952,UK145128700952,15/12/2020 14:56:25,Ok,8.8,-,-,24.7
952,UK145128700952,15/12/2020 21:38:54,Ok,6.7,-,-,24.7
952,UK145128700952,16/12/2020 06:20:09,Ok,7.1,-,-,24.7
952,UK145128700952,16/12/2020 12:31:43,Ok,8.1,-,-,24.7
968,UK145128200968,13/12/2020 10:15:26,Ok,11.8,-,-,15.6
968,UK145128200968,13/12/2020 20:38:49,Ok,6.6,-,-,15.6
968,UK145128200968,14/12/2020 09:07:42,Ok,8.8,-,-,15.6
968,UK145128200968,14/12/2020 19:06:14,Ok,7.1,-,-,15.6
968,UK145128200968,15/12/2020 09:49:29,Ok,11.6,-,-,15.6
968,UK145128200968,15/12/2020 20:03:27,YCO,4.2,-,-,15.6
968,UK145128200968,16/12/2020 09:23:11,Ok,11.2,-,-,15.6
971,UK145128500971,13/12/2020 01:06:29,Ok,6.0,-,-,17.8
971,UK145128500971,13/12/2020 07:22:01,Ok,5.9,-,-,17.8
971,UK145128500971,13/12/2020 13:37:32,Ok,5.1,-,-,17.8
971,UK145128500971,13/12/2020 21:51:35,Ok,6.7,-,-,17.8
971,UK145128500971,14/12/2020 06:02:58,YCO,5.7,-,-,17.8
971,UK145128500971,14/12/2020 12:14:56,YCO,5.0,-,-,17.8
971,UK145128500971,15/12/2020 06:10:46,YCO,7.6,-,-,17.8
971,UK145128500971,15/12/2020 13:00:15,YCO,4.0,-,-,17.8
971,UK145128500971,15/12/2020 21:19:41,YCO,6.2,-,-,17.8
971,UK145128500971,16/12/2020 04:06:53,YCO,5.1,-,-,17.8
971,UK145128500971,16/12/2020 11:28:33,YCO,6.7,-,-,17.8
